Model,scenario,region,riverBasin,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
GCAM,CORN1BG,Africa_Eastern,NileR,LandCover|OtherNotArable,Mha,47.77585043,47.211039,47.211039,47.211039,47.211039,47.211039,47.211039,47.211039,47.211039,47.211039,47.211039
GCAM,CORN1BG,Africa_Eastern,NileR,LandCover|Pasture|Managed,Mha,2.200418,2.101334,2.410498,2.731658,3.143033,3.601704,4.11665,4.672585,5.259744,5.834879,6.411829
GCAM,CORN1BG,Africa_Eastern,NileR,LandCover|Pasture|Total,Mha,115.939706,115.6381614,113.6874879,111.7487588,109.6364404,107.7843428,106.5115826,105.3064006,104.2108475,102.2458969,100.3937778
GCAM,CORN1BG,Africa_Eastern,NileR,LandCover|Pasture|Unmanaged,Mha,113.739288,113.5368274,111.2769899,109.0171008,106.4934074,104.1826388,102.3949326,100.6338156,98.9511035,96.4110179,93.9819488
GCAM,CORN1BG,Africa_Eastern,NileR,LandCover|Shrubland,Mha,1.59990816,1.172415,1.1653967,1.15790339,1.14893,1.1401348,1.13286617,1.12542649,1.11806024,1.10676676,1.09543408
GCAM,CORN1BG,Africa_Eastern,NileR,LandCover|Total,Mha,264.5704949,264.5865721,264.5866199,264.5865658,264.5865029,264.5865627,264.5866037,264.5865833,264.5865266,264.5865331,264.5865488
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|Corn,Mha,3.16351728,3.49426394,3.663270143,3.809010991,3.914226165,3.973739773,4.017395864,4.050747422,4.078908081,4.232734412,4.388607692
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|EnergyCrops,Mha,0,0,0.904038193,1.698812202,2.79527419,3.896511082,4.288567637,4.680905767,5.04524074,5.392973327,5.725270815
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|OtherCrops,Mha,10.61659419,10.57769948,11.2125413,12.00629866,12.99407885,14.10992673,15.27056257,16.46686018,17.65981805,19.33800768,20.98649164
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|OtherGrains,Mha,11.90152581,11.35400076,11.99728426,12.53593941,12.90900192,12.97606375,12.97484676,12.9009423,12.77450983,13.06649782,13.3019727
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|OtherOilCrops,Mha,3.762929212,3.96468212,4.233971373,4.56929698,4.929804519,5.179026611,5.424089146,5.661713873,5.876055006,6.322739857,6.75040456
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|PalmFruit,Mha,0.00363096,0.00499942,0.00551363,0.00596069,0.00640502,0.00680198,0.00717916,0.00753561,0.00785411,0.00833089,0.00876605
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|Rapeseed,Mha,0.006312521,0.00738342,0.009041641,0.009567865,0.010137496,0.010770505,0.011425942,0.012095649,0.012742917,0.013431189,0.014072688
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|Rice,Mha,0.155148383,0.16430484,0.166168582,0.180061076,0.190591304,0.205903548,0.219070261,0.232263697,0.244254103,0.253744354,0.262082399
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|Soybean,Mha,0.188024428,0.10432958,0.089581161,0.096997522,0.106418164,0.11575215,0.125499728,0.13540209,0.144979764,0.159605611,0.174169099
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|SugarCrops,Mha,0.146775941,0.1677002,0.17434,0.18024057,0.185494961,0.189403276,0.193196333,0.196263732,0.198206823,0.209165346,0.219036002
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|Total,Mha,30.70278463,30.53853394,33.19160553,35.860112,38.82804696,41.47051742,43.35423776,45.17777765,46.879713,49.83746959,52.66923977
GCAM,CORN1BG,Africa_Eastern,NileR,LandUse|Crops|Wheat,Mha,0.75832591,0.69917018,0.73585525,0.767926028,0.786614374,0.806618014,0.822404358,0.833047323,0.837143572,0.840239102,0.838366122
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|Cropland,Mha,5.842142079,6.66242952,6.887642853,7.0932657,7.311378297,7.596979697,7.828993884,8.072122872,8.29111219,8.720486431,9.138536143
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|Forest|Managed,Mha,1.08737,0.935087,0.986943,1.03388,1.0769,1.11599,1.14744,1.17421,1.19623,1.20946,1.21684
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|Forest|Total,Mha,1.08737,0.935087,0.986943,1.03388,1.0769,1.11599,1.14744,1.17421,1.19623,1.20946,1.21684
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|Forest|Unmanaged,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|Grassland,Mha,11.35897115,10.85224005,10.78103629,10.71411305,10.64172968,10.55268675,10.47577419,10.39538195,10.32009,10.19464832,10.07130688
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|OtherArable,Mha,0.35758381,0.40779192,0.398981825,0.391087746,0.382908665,0.372850593,0.364701532,0.35643848,0.349072435,0.336281392,0.324398356
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|OtherNotArable,Mha,6.0277805,6.040483,6.040483,6.040483,6.040483,6.040483,6.040483,6.040483,6.040483,6.040483,6.040483
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|Pasture|Managed,Mha,0.245993719,0.236008,0.274841629,0.316627345,0.371552152,0.431657369,0.498149386,0.570361344,0.647784414,0.726395511,0.806608933
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|Pasture|Total,Mha,12.96133051,12.98772794,12.83565459,12.70013464,12.56515392,12.39575455,12.26594284,12.1353517,12.02457223,11.79928111,11.58693273
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|Pasture|Unmanaged,Mha,12.71533679,12.75171994,12.56081296,12.38350729,12.19360177,11.96409718,11.76779345,11.56499035,11.37678781,11.0728856,10.78032379
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|Shrubland,Mha,7.100154,6.847319,6.802409,6.760179,6.714519,6.658329,6.609799,6.559079,6.511579,6.432429,6.354599
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandCover|Total,Mha,44.73533205,44.73307843,44.73315055,44.73314313,44.73307256,44.73307359,44.73313444,44.73306699,44.73313885,44.73306925,44.73309611
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|Corn,Mha,0.795288,0.9277535,0.940010651,0.937515793,0.927365015,0.899890935,0.870096974,0.84429354,0.822716129,0.849784594,0.877453066
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|EnergyCrops,Mha,0,0,0.044022353,0.083424647,0.138801611,0.194082483,0.213600661,0.232948142,0.251193789,0.267995054,0.284153183
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|OtherCrops,Mha,1.835616259,2.12301788,2.177611098,2.278833247,2.423430644,2.612200274,2.802393217,3.011474183,3.200500142,3.488547254,3.779215432
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|OtherGrains,Mha,2.04945784,2.3015416,2.394528959,2.457713889,2.48780992,2.472704533,2.441528765,2.401088933,2.354528735,2.4013316,2.439079075
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|OtherOilCrops,Mha,0.28157252,0.31547648,0.305263134,0.288168076,0.276416219,0.34161011,0.411919667,0.485746479,0.562658136,0.60454125,0.646028885
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|Rapeseed,Mha,0.01643044,0.020414,0.0251615,0.0268595,0.0287828,0.0306774,0.0325621,0.0344555,0.0363254,0.0382001,0.0399569
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|Rice,Mha,0.01355999,0.01694692,0.014847481,0.014565314,0.014180663,0.013509125,0.01287954,0.012340225,0.011871362,0.012223559,0.012537904
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|Soybean,Mha,0.0039724,0.01110118,0.00945926,0.01012789,0.01104075,0.01111236,0.01129102,0.01150999,0.01176364,0.01285445,0.01393825
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|SugarCrops,Mha,0.01469778,0.02026246,0.021734729,0.023113479,0.024520867,0.025572486,0.026570564,0.027443513,0.028215391,0.029803881,0.03125653
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|Total,Mha,5.842142079,6.66242952,6.887642853,7.0932657,7.311378297,7.596979697,7.828993884,8.072122872,8.29111219,8.720486431,9.138536143
GCAM,CORN1BG,Africa_Eastern,RiftValley,LandUse|Crops|Wheat,Mha,0.83154685,0.9259155,0.955003686,0.972943865,0.979029808,0.995619991,1.006151376,1.010822367,1.011339466,1.015204689,1.014916919
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|Cropland,Mha,2.226339627,2.28378016,2.448982743,2.610408718,2.780957809,2.94609415,3.074060715,3.198453608,3.313264255,3.526155869,3.732180233
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|Forest|Managed,Mha,0.810308,0.750093,0.793947,0.834032,0.870942,0.906416,0.936197,0.962625,0.984861,1.00428,1.01892
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|Forest|Total,Mha,0.810308,0.750093,0.793947,0.834032,0.870942,0.906416,0.936197,0.962625,0.984861,1.00428,1.01892
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|Forest|Unmanaged,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|Grassland,Mha,17.373582,17.245203,17.203803,17.161603,17.112703,17.061303,17.012003,16.960203,16.907203,16.838103,16.768003
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|OtherArable,Mha,0.136269,0.365689,0.35653,0.348081,0.339682,0.331932,0.325827,0.320043,0.31478,0.306177,0.298299
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|OtherNotArable,Mha,1.7245146,1.731749,1.731749,1.731749,1.731749,1.731749,1.731749,1.731749,1.731749,1.731749,1.731749
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|Pasture|Managed,Mha,0.642763,0.615462,0.724043,0.841747,0.997217,1.1737,1.36922,1.58565,1.8194,2.07963,2.35303
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|Pasture|Total,Mha,33.867068,33.869495,33.768876,33.67668,33.59465,33.524933,33.491253,33.470283,33.465133,33.406963,33.361863
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|Pasture|Unmanaged,Mha,33.224305,33.254033,33.044833,32.834933,32.597433,32.351233,32.122033,31.884633,31.645733,31.327333,31.008833
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|Shrubland,Mha,24.144455,24.032433,23.974633,23.915933,23.847833,23.776033,23.707333,23.635133,23.561433,23.465033,23.367433
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandCover|Total,Mha,80.28253623,80.27844216,80.27852074,80.27848672,80.27851681,80.27846015,80.27842271,80.27848961,80.27842326,80.27846087,80.27844723
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|Corn,Mha,0.2985406,0.2934624,0.3235304,0.3556085,0.3838977,0.396931,0.4067842,0.4164642,0.424672,0.4451458,0.4663588
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|EnergyCrops,Mha,0,0,0.031003117,0.058551447,0.097153073,0.136295213,0.15027031,0.164473154,0.177945889,0.191829856,0.20560519
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|OtherCrops,Mha,0.629407342,0.69699894,0.721837739,0.760180764,0.814261825,0.888352501,0.963853928,1.041541129,1.117509639,1.240445503,1.360453683
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|OtherGrains,Mha,0.9103122,0.899213,0.9705204,1.0317073,1.0800726,1.0989203,1.1082754,1.1120916,1.1115949,1.1464497,1.1777459
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|OtherOilCrops,Mha,0.12508924,0.11546034,0.11475024,0.11105591,0.1091186,0.1257064,0.14283683,0.16069339,0.17871222,0.19365137,0.20865601
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|Rapeseed,Mha,0.00374268,0.00438834,0.00538988,0.00573065,0.00612083,0.00654686,0.00697365,0.0074162,0.00785239,0.00833745,0.00880771
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|Rice,Mha,0.006441201,0.0060432,0.005526233,0.005376662,0.005192593,0.005026444,0.004868981,0.004754274,0.004644315,0.004837394,0.005017653
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|Soybean,Mha,0.001259844,0.003286,0.002781694,0.002960125,0.003210488,0.003234932,0.003290626,0.003365671,0.00344781,0.003802521,0.004162816
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|SugarCrops,Mha,0.00989108,0.01120686,0.01201562,0.01280504,0.01361872,0.01455866,0.0154886,0.01638255,0.01721925,0.01838798,0.01949833
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|Total,Mha,2.226339627,2.28378016,2.448982743,2.610408718,2.780957809,2.94609415,3.074060715,3.198453608,3.313264255,3.526155869,3.732180233
GCAM,CORN1BG,Africa_Eastern,ShebJubR,LandUse|Crops|Wheat,Mha,0.24165544,0.25372108,0.26162742,0.26643232,0.26831138,0.27052184,0.27141819,0.27127144,0.269665842,0.273268295,0.275874141
GCAM,CORN1BG,Africa_Northern,AfrCstNE,LandCover|Grassland,Mha,0.003667,0.003667,0.003667,0.003667,0.003667,0.003667,0.003667,0.003667,0.003667,0.003667,0.003667
GCAM,CORN1BG,Africa_Northern,AfrCstNE,LandCover|OtherArable,Mha,0.001158,0.001138,0.001138,0.001138,0.001138,0.001138,0.001138,0.001138,0.001138,0.001138,0.001138
GCAM,CORN1BG,Africa_Northern,AfrCstNE,LandCover|OtherNotArable,Mha,6.818421,6.818433,6.818433,6.818433,6.818433,6.818433,6.818433,6.818433,6.818433,6.818433,6.818433
GCAM,CORN1BG,Africa_Northern,AfrCstNE,LandCover|Total,Mha,6.823246,6.823238,6.823238,6.823238,6.823238,6.823238,6.823238,6.823238,6.823238,6.823238,6.823238
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|Cropland,Mha,5.46584374,5.87575808,5.966062445,6.08166557,6.200547575,6.376233337,6.519260779,6.626911422,6.706778168,6.851266296,6.96121585
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|Forest|Managed,Mha,0.217802,0.150701,0.159066,0.166235,0.172785,0.178167,0.182373,0.186367,0.189936,0.192075,0.193823
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|Forest|Total,Mha,0.217802,0.150701,0.159066,0.166235,0.172785,0.178167,0.182373,0.186367,0.189936,0.192075,0.193823
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|Forest|Unmanaged,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|Grassland,Mha,0.3131434,0.1815921,0.1812535,0.1808353,0.180399,0.1797749,0.1792528,0.1788455,0.1785333,0.1779984,0.1775819
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|OtherArable,Mha,2.58523,2.77911,2.74231,2.69678,2.64991,2.58307,2.52827,2.48635,2.45473,2.40032,2.35862
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|OtherNotArable,Mha,25.818803,25.775175,25.775175,25.775175,25.775175,25.775175,25.775175,25.775175,25.775175,25.775175,25.775175
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|Pasture|Managed,Mha,0.0932794,0.0939406,0.102151,0.10981,0.118259,0.125139,0.131708,0.13796,0.143671,0.147579,0.151139
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|Pasture|Total,Mha,16.5311194,16.5310106,16.472141,16.39862,16.323929,16.215249,16.127438,16.06134,16.012291,15.924829,15.858519
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|Pasture|Unmanaged,Mha,16.43784,16.43707,16.36999,16.28881,16.20567,16.09011,15.99573,15.92338,15.86862,15.77725,15.70738
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|Shrubland,Mha,1.791792,1.430337,1.427669,1.424376,1.420939,1.416023,1.411911,1.408702,1.406243,1.402031,1.398749
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandCover|Total,Mha,52.72373354,52.72368378,52.72367695,52.72368687,52.72368458,52.72369224,52.72368058,52.72369092,52.72368647,52.7236947,52.72368375
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|Corn,Mha,0.1564502,0.1191266,0.1365191,0.1520371,0.1656694,0.1742611,0.1807216,0.185711,0.1887235,0.1882929,0.1861458
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|EnergyCrops,Mha,0,0,0.011522138,0.022271184,0.036856325,0.051263324,0.055429005,0.05995535,0.064603813,0.068806985,0.072347234
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|OtherCrops,Mha,1.03379834,1.16712352,1.239213053,1.305824177,1.384393075,1.481724879,1.581677237,1.654961771,1.721427663,1.79506814,1.856011191
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|OtherGrains,Mha,1.4482818,1.3425818,1.4193495,1.48827354,1.55546394,1.59226171,1.61819198,1.63834303,1.65076619,1.68031956,1.70395626
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|OtherOilCrops,Mha,0.5868724,0.763974,0.711215,0.713151,0.713096,0.751932,0.786119,0.818348,0.846986,0.863683,0.875204
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|Rapeseed,Mha,7.67E-04,7.62E-04,8.16E-04,8.49E-04,8.81E-04,9.23E-04,9.60E-04,9.97E-04,0.001029422,0.001058443,0.001084081
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|Rice,Mha,0.00631352,0.00459256,0.00455005,0.00443164,0.00426041,0.00415226,0.00398903,0.00383467,0.00365201,0.00367369,0.00367343
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|Soybean,Mha,7.66E-04,7.62E-04,8.48E-04,9.01E-04,9.49E-04,9.99E-04,0.001044263,0.001088849,0.00112537,0.001153578,0.001176454
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|SugarCrops,Mha,0.0440364,0.0478594,0.0548599,0.06104,0.0670051,0.0705927,0.0737344,0.0767365,0.0790982,0.080937,0.0821294
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|Total,Mha,5.46584374,5.87575808,5.966062445,6.08166557,6.200547575,6.376233337,6.519260779,6.626911422,6.706778168,6.851266296,6.96121585
GCAM,CORN1BG,Africa_Northern,AfrCstNW,LandUse|Crops|Wheat,Mha,2.188558,2.428976,2.38717,2.332887,2.271973,2.248123,2.217394,2.186935,2.149366,2.168273,2.179488
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|Cropland,Mha,0.53808026,0.54410728,0.57945252,0.614983564,0.653666825,0.70415706,0.746388284,0.783623301,0.814230141,0.853667486,0.888027993
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|Forest|Managed,Mha,2.51E-04,2.43E-04,2.59E-04,2.73E-04,2.87E-04,3.00E-04,3.11E-04,3.21E-04,3.30E-04,3.38E-04,3.45E-04
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|Forest|Total,Mha,2.51E-04,2.43E-04,2.59E-04,2.73E-04,2.87E-04,3.00E-04,3.11E-04,3.21E-04,3.30E-04,3.38E-04,3.45E-04
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|Forest|Unmanaged,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|Grassland,Mha,2.777845,2.75533,2.755595,2.755832,2.756034,2.756539,2.756822,2.757009,2.75709,2.757371,2.757593
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|OtherArable,Mha,1.50906,1.53813,1.53078,1.52344,1.51543,1.50576,1.49749,1.49016,1.48404,1.4767,1.47035
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|OtherNotArable,Mha,352.553275,352.552689,352.552689,352.552689,352.552689,352.552689,352.552689,352.552689,352.552689,352.552689,352.552689
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|Pasture|Managed,Mha,0.236501,0.238204,0.262112,0.286243,0.313295,0.33976,0.364948,0.388154,0.40883,0.429202,0.4469
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|Pasture|Total,Mha,41.913101,41.917404,41.888912,41.860233,41.829145,41.78733,41.752798,41.722514,41.69786,41.665202,41.63676
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|Pasture|Unmanaged,Mha,41.6766,41.6792,41.6268,41.57399,41.51585,41.44757,41.38785,41.33436,41.28903,41.236,41.18986
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|Shrubland,Mha,2.649354,2.632388,2.632641,2.632867,2.633061,2.633543,2.633813,2.633992,2.634069,2.634338,2.63455
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandCover|Total,Mha,401.9409663,401.9402913,401.9403281,401.9403175,401.9403125,401.9403183,401.9403116,401.9403087,401.9403083,401.9403059,401.9403152
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|Corn,Mha,0.00568684,0.00621074,0.006686129,0.007129839,0.007539284,0.00803561,0.008429186,0.0087948,0.00907654,0.009443259,0.009736929
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|EnergyCrops,Mha,0,0,0.005868055,0.011480574,0.019238218,0.027285291,0.029989692,0.032838962,0.035709633,0.038719894,0.041271445
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|OtherCrops,Mha,0.1765954,0.1839927,0.20854216,0.227809574,0.249087249,0.272472,0.295877681,0.315919583,0.332339407,0.352020721,0.370757767
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|OtherGrains,Mha,0.145541,0.1318416,0.1339548,0.1374967,0.1407709,0.1510325,0.1602152,0.1684471,0.1755432,0.1820301,0.1870997
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|OtherOilCrops,Mha,0.0437818,0.04862448,0.05144343,0.05806591,0.06512727,0.07049099,0.07546946,0.08022746,0.08464194,0.08925791,0.09330648
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|Rapeseed,Mha,5.91E-04,4.60E-04,5.11E-04,5.54E-04,5.97E-04,6.43E-04,6.84E-04,7.23E-04,7.58E-04,7.94E-04,8.24E-04
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|Rice,Mha,0.00354854,0.00332266,0.003513435,0.003675653,0.003801982,0.003971782,0.004087447,0.004180633,0.004233661,0.004410324,0.004541503
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|Soybean,Mha,1.99E-04,2.48E-04,2.80E-04,3.01E-04,3.22E-04,3.46E-04,3.67E-04,3.88E-04,4.05E-04,4.22E-04,4.36E-04
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|SugarCrops,Mha,0.00425642,0.0054945,0.00596579,0.00636359,0.00672295,0.00716478,0.00755348,0.00790755,0.00818714,0.00856567,0.00885426
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|Total,Mha,0.53808026,0.54410728,0.57945252,0.614983564,0.653666825,0.70415706,0.746388284,0.783623301,0.814230141,0.853667486,0.888027993
GCAM,CORN1BG,Africa_Northern,AfrIntN,LandUse|Crops|Wheat,Mha,0.1578798,0.1639132,0.1626874,0.1621068,0.1604602,0.1627156,0.1637146,0.1641958,0.1633356,0.1680039,0.1711999
GCAM,CORN1BG,Africa_Northern,DeadSea,LandCover|OtherArable,Mha,3.95E-04,3.88E-04,3.88E-04,3.88E-04,3.88E-04,3.88E-04,3.88E-04,3.88E-04,3.88E-04,3.88E-04,3.88E-04
GCAM,CORN1BG,Africa_Northern,DeadSea,LandCover|OtherNotArable,Mha,0.215656,0.215662,0.215662,0.215662,0.215662,0.215662,0.215662,0.215662,0.215662,0.215662,0.215662
GCAM,CORN1BG,Africa_Northern,DeadSea,LandCover|Total,Mha,0.216051,0.21605,0.21605,0.21605,0.21605,0.21605,0.21605,0.21605,0.21605,0.21605,0.21605
GCAM,CORN1BG,Africa_Northern,LChad,LandCover|OtherNotArable,Mha,11.901081,11.901179,11.901179,11.901179,11.901179,11.901179,11.901179,11.901179,11.901179,11.901179,11.901179
GCAM,CORN1BG,Africa_Northern,LChad,LandCover|Shrubland,Mha,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774,0.007774
GCAM,CORN1BG,Africa_Northern,LChad,LandCover|Total,Mha,11.908855,11.908953,11.908953,11.908953,11.908953,11.908953,11.908953,11.908953,11.908953,11.908953,11.908953
GCAM,CORN1BG,Africa_Northern,MeditE,LandCover|Cropland,Mha,0.0869991,0.08553076,0.091478177,0.092815253,0.095283795,0.098106339,0.099903778,0.101331955,0.102215757,0.103299133,0.104233484
GCAM,CORN1BG,Africa_Northern,MeditE,LandCover|Grassland,Mha,0.033392,0.036233,0.0340574,0.0335611,0.0326379,0.0315706,0.0308845,0.0303353,0.0299939,0.0295735,0.0292093
GCAM,CORN1BG,Africa_Northern,MeditE,LandCover|OtherArable,Mha,0.0411488,0.0404543,0.0368253,0.036017,0.0345324,0.032847,0.031781,0.0309379,0.030418,0.0297826,0.0292363
GCAM,CORN1BG,Africa_Northern,MeditE,LandCover|OtherNotArable,Mha,3.485501,3.490199,3.490199,3.490199,3.490199,3.490199,3.490199,3.490199,3.490199,3.490199,3.490199
GCAM,CORN1BG,Africa_Northern,MeditE,LandCover|Shrubland,Mha,0.007761,0.002379,0.00223615,0.00220357,0.00214295,0.00207288,0.00202782,0.00199177,0.00196935,0.00194175,0.00191784
GCAM,CORN1BG,Africa_Northern,MeditE,LandCover|Total,Mha,3.6548019,3.65479606,3.654796027,3.654795923,3.654796045,3.654795819,3.654796098,3.654795925,3.654796007,3.654795983,3.654795924
GCAM,CORN1BG,Africa_Northern,MeditE,LandUse|Crops|Corn,Mha,0.01525124,0.01580256,0.01513423,0.01518699,0.01507775,0.01507681,0.01508234,0.01504627,0.01494719,0.01504873,0.01503058
GCAM,CORN1BG,Africa_Northern,MeditE,LandUse|Crops|EnergyCrops,Mha,0,0,3.14E-04,5.72E-04,8.96E-04,0.001186611,0.001246312,0.001310893,0.001382812,0.001455887,0.001506812
GCAM,CORN1BG,Africa_Northern,MeditE,LandUse|Crops|OtherCrops,Mha,0.03517978,0.033945,0.043179976,0.044624954,0.047272539,0.049663961,0.051183144,0.052506738,0.053375783,0.054256754,0.05541196
